A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_rot_bonds,total_chi0v,total_num_rings,total_mw,total_kappa3,total_kappa1,total_n_carbon,total_arom_rings,total_num_valence_electrons,total_hbd,total_chi1v,total_tpsa,total_molar_ref,charge,total_heavy_atom_count,total_kappa2,total_n_oxygen,total_num_aromatic_heterocycles,total_num_sat_rings,total_num_aliphatic_rings,total_logp,total_balabanj,total_num_heteroatoms,total_hba,total_n_nitrogen,total_bertzct,total_hallkieralpha,predicted_docking_score,Consensus_Class,score,fluorescence
2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,86.0,143.30867,0.0,3200.976,103.405212,208.05235800000003,160.0,0.0,1280.0,6.0,71.01962999999999,725.4799999999999,863.351,6.0,220.0,117.135586,52.0,0.0,0.0,0.0,16.229599999999998,67.06092,60.0,52.0,6.0,2690.0618,-17.36,-8.505103,1,3.0,Medium
1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,75.0,130.741148,0.0,3096.948,91.145531,200.728537,141.0,0.0,1222.0,24.0,63.596382,1004.12,796.3736,6.0,210.0,105.7253,58.0,0.0,0.0,0.0,-1.0568999999999995,64.512686,69.0,58.0,8.0,2678.682638,-17.39,-8.758729,0,5.0,Low
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,115.0,159.846414,4.0,3734.968,121.639225,233.220823,181.0,0.0,1494.0,6.0,82.557006,884.0999999999999,975.1486,6.0,258.0,149.797146,70.0,0.0,4.0,4.0,9.0307,66.324084,77.0,70.0,6.0,3073.570032,-19.79,-8.603494,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,104.0,145.780547,3.0,3412.998,112.722096,215.840841,163.0,0.0,1358.0,6.0,74.23745600000001,827.01,888.471,6.0,234.0,138.01514699999998,63.0,0.0,3.0,3.0,8.2751,58.178404,71.0,63.0,6.0,2770.235912,-17.799999999999997,-8.626745,2,0.0,High
2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,58.0,142.55041799999998,0.0,3087.83,95.947732,204.19028000000003,156.0,0.0,1224.0,8.0,67.596122,703.6400000000001,849.2472,6.0,210.0,94.442928,42.0,0.0,0.0,0.0,22.51,65.164068,54.0,42.0,8.0,2803.6103540000004,-16.46,-8.467416,1,4.0,Medium
2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,109.0,147.739814,0.0,3459.93,122.44872,226.894716,161.0,0.0,1366.0,8.0,72.703948,886.85,903.3742,6.0,234.0,146.991885,61.0,0.0,0.0,0.0,10.2899,58.381109,73.0,61.0,8.0,2642.713219,-17.93,-8.58157,2,0.0,High
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,105.0,147.677121,4.0,3445.644,111.020285,214.880823,167.0,0.0,1378.0,7.0,76.48622,815.84,901.9013,6.0,238.0,137.212348,63.0,0.0,4.0,4.0,7.0995,60.256338,71.0,63.0,7.0,2854.732338,-18.13,-8.633878,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,145.218938,2.0,3383.0199999999995,113.735628,215.80468,162.0,0.0,1348.0,8.0,73.889198,823.38,888.4844,6.0,232.0,139.093888,60.0,0.0,2.0,2.0,8.040600000000001,59.50310399999999,70.0,60.0,8.0,2702.287224,-17.759999999999998,-8.630865,1,1.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,76.0,132.362469,1.0,3132.546,89.44372,199.768519,145.0,0.0,1242.0,22.0,65.512884,984.55,803.6518000000001,6.0,214.0,104.922501,61.0,0.0,1.0,1.0,-0.9514999999999998,66.59062,69.0,61.0,6.0,2763.179064,-17.72,-8.763866,0,5.0,Low
1.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,61.0,143.61013,0.0,3093.45,95.259453,203.194101,159.0,0.0,1234.0,8.0,69.164366,680.44,856.5388,6.0,212.0,94.71887,42.0,0.0,0.0,0.0,22.3809,68.566702,53.0,42.0,8.0,2820.158092,-16.75,-8.475164,1,4.0,Medium
0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,98.0,139.25576999999998,0.0,3242.838,106.273152,209.732358,154.0,0.0,1292.0,14.0,69.905276,870.9200000000001,851.5672,6.0,222.0,128.032572,58.0,0.0,0.0,0.0,5.355,64.31356,68.0,58.0,8.0,2614.705046,-17.68,-8.684395,1,3.0,Medium
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,110.0,153.715892,4.0,3590.798,116.329755,224.050823,174.0,0.0,1436.0,6.0,79.46623600000001,848.5699999999999,937.4996,6.0,248.0,143.504747,67.0,0.0,4.0,4.0,8.2786,63.290211,74.0,67.0,6.0,2964.151185,-18.96,-8.618825,2,0.0,High
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,145.218938,2.0,3383.0199999999995,113.735628,215.80468,162.0,0.0,1348.0,8.0,73.889198,823.38,888.4844,6.0,232.0,139.093888,60.0,0.0,2.0,2.0,8.0406,59.50310399999999,70.0,60.0,8.0,2702.287224,-17.759999999999998,-8.630865,1,1.0,Medium
0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,108.0,146.633152,2.0,3411.074,117.25907,217.630244,164.0,0.0,1360.0,8.0,74.889198,823.38,897.7184,6.0,234.0,141.068898,60.0,0.0,2.0,2.0,8.8208,59.50310399999999,70.0,60.0,8.0,2725.259302,-17.759999999999998,-8.623583,2,0.0,High
1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,143.636965,0.0,3327.9839999999995,115.762692,215.732358,160.0,0.0,1328.0,7.0,72.638912,802.12,878.2577,6.0,228.0,141.25137,59.0,0.0,0.0,0.0,9.7066,62.15250399999999,68.0,59.0,7.0,2566.389848,-17.68,-8.5856695,2,0.0,High
0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,145.574014,0.0,3355.054,116.781698,217.732358,162.0,0.0,1340.0,8.0,73.562926,804.9200000000001,889.5424,6.0,230.0,140.864592,58.0,0.0,0.0,0.0,10.0598,62.43661,68.0,58.0,8.0,2630.989042,-17.68,-8.597001,2,0.0,High
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,61.0,159.40594099999998,4.0,3446.002,93.834895,215.940823,181.0,0.0,1386.0,7.0,79.273572,720.76,948.2733,6.0,240.0,95.536632,51.0,0.0,4.0,4.0,22.3197,77.36802,59.0,51.0,7.0,3351.831924,-19.07,-8.538819,1,4.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,22.0,122.0,225.1395,18.0,5754.812,96.53678,341.44812,242.0,0.0,2276.0,70.0,122.27401,2260.1800000000003,1329.8742,6.0,392.0,161.184256,142.0,0.0,18.0,18.0,-36.3838,49.155632,150.0,142.0,6.0,6429.170056,-20.96,-8.777258,0,5.0,Low
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,71.0,127.722549,2.0,3030.413,84.702308,191.63468,140.0,0.0,1200.0,21.0,63.465945,947.25,774.8810000000001,6.0,207.0,99.754494,59.0,0.0,2.0,2.0,-1.6690000000000005,61.871871,67.0,59.0,6.0,2713.656372,-16.93,-8.763822,1,4.0,Medium
2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,74.0,131.09564999999998,0.0,3119.382,95.357252,203.55028,140.0,0.0,1224.0,24.0,63.028138,1027.3200000000002,798.316,6.0,210.0,107.424368,58.0,0.0,0.0,0.0,-0.1475999999999999,61.110052,70.0,58.0,8.0,2685.106978,-17.1,-8.755484,0,5.0,Low
1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,139.0,175.277084,0.0,4026.228,151.329675,264.088537,189.0,0.0,1606.0,8.0,86.925118,975.8,1046.1208,6.0,274.0,164.49442,74.0,0.0,0.0,0.0,9.6743,60.812302,85.0,74.0,8.0,3439.10275,-18.03,-8.586783,2,0.0,High
1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,75.0,134.91240299999998,3.0,3194.186,86.728377,198.844662,150.0,0.0,1272.0,22.0,68.22066000000001,979.81,819.1194,6.0,220.0,103.040961,63.0,0.0,3.0,3.0,-2.3196,67.343854,70.0,63.0,6.0,2915.624178,-18.09,-8.779122,0,5.0,Low
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,100.0,143.099514,2.0,3371.78,115.112186,217.797038,156.0,0.0,1328.0,8.0,70.75271000000001,869.78,873.9012,6.0,228.0,138.542004,60.0,0.0,2.0,2.0,8.2988,52.697836,72.0,60.0,8.0,2669.191748,-17.18,-8.602269,2,0.0,High
4.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,70.0,126.275848,0.0,2994.547,109.363882,203.589521,128.0,0.0,1144.0,19.0,58.943044,974.2,762.2939000000001,6.0,195.0,110.584285,39.0,0.0,0.0,0.0,-12.68,42.65161,67.0,39.0,19.0,2336.303245,-15.33,-8.694821,0,5.0,Low
0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,129.0,161.000717,0.0,3686.028,132.513765,238.416179,179.0,0.0,1482.0,7.0,82.079004,852.76,972.1013,6.0,254.0,153.286808,67.0,0.0,0.0,0.0,9.7103,66.586354,75.0,67.0,7.0,3027.567906,-18.29,-8.597459,2,0.0,High
1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,146.840259,3.0,3418.6179999999995,112.033817,214.844662,166.0,0.0,1368.0,6.0,75.8057,803.81,895.7626,6.0,236.0,138.291089,63.0,0.0,3.0,3.0,8.146,61.58103799999999,70.0,63.0,6.0,2786.7836500000003,-18.09,-8.633,2,0.0,High
0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,156.0,175.792544,2.0,4115.9220000000005,176.963998,264.990244,196.0,0.0,1648.0,8.0,93.527342,971.06,1070.8224,6.0,282.0,187.908066,76.0,0.0,2.0,2.0,9.0864,58.815328,86.0,76.0,8.0,3287.359798,-18.4,-8.559471,2,0.0,High
1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,109.0,146.095148,2.0,3390.608,113.047349,214.808501,165.0,0.0,1358.0,6.0,75.235934,794.58,891.6746,6.0,234.0,139.36982999999998,62.0,0.0,2.0,2.0,8.7655,62.905738,69.0,62.0,6.0,2718.834962,-18.05,-8.615465,2,0.0,High
2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,145.390512,0.0,3357.022,116.781698,217.732358,162.0,0.0,1340.0,6.0,73.341418,799.3199999999999,885.441,6.0,230.0,140.864592,60.0,0.0,0.0,0.0,10.9138,62.43661,68.0,60.0,6.0,2630.989042,-17.68,-8.573275,2,0.0,High
1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,145.0,179.058304,0.0,4067.49,150.972123,264.096179,197.0,0.0,1638.0,6.0,90.653358,923.8,1065.8366,6.0,280.0,164.659526,76.0,0.0,0.0,0.0,11.0503,67.901676,83.0,76.0,6.0,3536.79742,-18.61,-8.581242,2,0.0,High
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,89.0,136.271658,4.0,3222.196,106.615869,198.880823,151.0,0.0,1282.0,6.0,68.375466,813.04,825.9785999999999,6.0,222.0,121.485484,64.0,0.0,4.0,4.0,1.2849000000000004,60.762418,71.0,64.0,6.0,2679.648306,-18.13,-8.653,1,4.0,Medium
2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,154.0,176.040126,2.0,4117.89,174.459562,265.16468000000003,196.0,0.0,1648.0,6.0,93.119094,965.46,1066.721,6.0,282.0,185.546278,78.0,0.0,2.0,2.0,9.9404,59.099434,86.0,78.0,6.0,3328.986914,-18.4,-8.564766,2,0.0,High
2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,148.871486,0.0,3413.13,117.098758,221.732358,166.0,0.0,1364.0,6.0,74.87228,799.3199999999999,903.821,6.0,234.0,140.77602,60.0,0.0,0.0,0.0,12.4678,63.180966,68.0,60.0,6.0,2710.785942,-17.68,-8.570328,2,0.0,High
0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,80.0,138.541346,0.0,3214.784,95.31676,207.557922,152.0,0.0,1280.0,24.0,68.508748,980.92,840.5132000000001,6.0,220.0,107.500902,58.0,0.0,0.0,0.0,1.9284,68.943782,68.0,58.0,8.0,2862.598548,-17.68,-8.783603,0,6.0,Low
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,99.0,136.828646,0.0,3211.132,114.248763,208.728537,149.0,0.0,1270.0,6.0,66.959914,822.52,831.9794,6.0,218.0,133.111996,60.0,0.0,0.0,0.0,7.1419,59.00291,69.0,60.0,6.0,2462.300094,-17.39,-8.588194,1,1.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,71.0,142.15247399999998,2.0,3226.058,90.123098,206.63468,155.0,0.0,1290.0,36.0,71.54079,989.25,874.5665,6.0,222.0,99.328464,44.0,0.0,2.0,2.0,-2.2465,63.50594100000001,67.0,44.0,21.0,3059.708667,-16.93,-8.847339,1,4.0,Medium
2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,136.94362999999998,0.0,3188.698,91.793318,205.732358,150.0,0.0,1268.0,22.0,67.28724,975.32,827.1778,6.0,218.0,105.525892,60.0,0.0,0.0,0.0,2.0022,68.943782,68.0,60.0,6.0,2839.62647,-17.68,-8.761126,0,5.0,Low
1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,113.0,149.931198,0.0,3418.75,116.410479,220.736179,169.0,0.0,1374.0,6.0,76.440524,776.12,911.1126,6.0,236.0,141.051962,60.0,0.0,0.0,0.0,12.3387,66.58359999999999,67.0,60.0,6.0,2727.33368,-17.97,-8.569435,2,0.0,High
2.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,122.0,216.42735600000003,2.0,4507.531999999999,117.96494,295.80468,242.0,0.0,1828.0,22.0,112.867882,741.1400000000001,1271.9942,22.0,312.0,144.279024,46.0,0.0,2.0,2.0,9.7794,73.630976,70.0,46.0,22.0,4370.177816,-17.759999999999998,-8.759442,1,1.0,Medium
1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,111.0,144.34407199999998,0.0,3342.0109999999995,117.524413,216.64514,161.0,0.0,1334.0,7.0,73.138912,802.12,882.8747000000001,6.0,229.0,142.238875,59.0,0.0,0.0,0.0,10.0967,62.15250399999999,68.0,59.0,7.0,2577.875887,-17.68,-8.583239,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,106.0,140.716786,0.0,3272.86,116.570094,211.732358,156.0,0.0,1304.0,6.0,70.285516,799.3199999999999,857.739,6.0,224.0,137.532762,60.0,0.0,0.0,0.0,8.5732,61.736966,68.0,60.0,6.0,2525.010952,-17.68,-8.579521,2,0.0,High
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,146.93201,3.0,3417.634,112.033817,214.844662,166.0,0.0,1368.0,7.0,75.916454,806.61,897.8133,6.0,236.0,138.291089,62.0,0.0,3.0,3.0,7.719,61.58103799999999,70.0,62.0,7.0,2786.7836500000003,-18.09,-8.638446,2,0.0,High
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,90.0,153.265868,2.0,3353.436,94.785356,216.44468,178.0,0.0,1348.0,6.0,80.336714,670.1,932.895,6.0,232.0,118.918944,46.0,0.0,2.0,2.0,27.3538,63.96064,54.0,46.0,6.0,2987.094168,-17.12,-8.441286,1,1.0,Medium
0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,140.454035,0.0,3249.442,116.285516,208.736179,157.0,0.0,1302.0,7.0,70.843193,778.9200000000001,857.8473,6.0,224.0,135.9494,59.0,0.0,0.0,0.0,7.2369,64.93183099999999,67.0,59.0,7.0,2520.869242,-17.97,-8.5919695,1,1.0,Medium
2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,131.80086,0.0,3102.568,90.457252,199.732358,144.0,0.0,1232.0,24.0,65.164626,980.92,803.6652,6.0,212.0,106.001242,58.0,0.0,0.0,0.0,-1.186,67.91532,68.0,58.0,8.0,2695.230376,-17.68,-8.770225,0,5.0,Low
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,110.0,154.435832,0.0,3563.272,120.54932399999998,231.41235800000004,168.0,0.0,1424.0,20.0,77.27201,977.96,936.7416,6.0,244.0,135.385802,62.0,0.0,0.0,0.0,2.4716000000000005,66.06512799999999,76.0,62.0,12.0,3075.440432,-18.0,-8.687547,1,4.0,Medium
1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,81.0,143.329614,0.0,3278.48,92.441105,210.736179,159.0,0.0,1314.0,22.0,71.199606,952.12,862.0834,6.0,226.0,105.326484,60.0,0.0,0.0,0.0,4.2073,73.374878,67.0,60.0,6.0,3000.570302,-17.97,-8.7528305,0,6.0,Low
0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,154.0,174.37833,2.0,4087.868,173.44055600000002,263.16468000000003,194.0,0.0,1636.0,8.0,92.527342,971.06,1061.5884,6.0,280.0,185.933056,76.0,0.0,2.0,2.0,8.3062,58.815328,86.0,76.0,8.0,3264.38772,-18.4,-8.563227,2,0.0,High
3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,105.0,143.230613,1.0,3351.358,115.437439,216.764698,158.0,0.0,1328.0,6.0,71.52968,831.75,873.0034,6.0,228.0,139.896687,61.0,0.0,1.0,1.0,9.6432,57.42517,70.0,61.0,6.0,2617.790798,-17.43,-8.596201,2,0.0,High
2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,107.0,142.57725299999998,0.0,3322.364,116.450971,216.728537,157.0,0.0,1318.0,7.0,71.070668,825.32,870.9661,6.0,226.0,140.975428,59.0,0.0,0.0,0.0,9.8357,58.74987,69.0,59.0,7.0,2549.84211,-17.39,-8.5880995,2,0.0,High
2.0,0.0,0.0,16.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,126.0,189.752478,0.0,4044.729,118.123557,266.732358,211.0,0.0,1634.0,22.0,100.65351499999998,722.6800000000001,1130.5852,22.0,279.0,146.907407,44.0,0.0,0.0,0.0,-0.2464999999999999,70.839759,68.0,44.0,22.0,3668.103287,-17.68,-8.7395315,0,5.0,Low
1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,113.0,152.594334,0.0,3460.831,117.078512,223.736179,172.0,0.0,1392.0,6.0,77.612585,776.12,924.9196,6.0,239.0,140.81428699999998,60.0,0.0,0.0,0.0,13.5058,67.097831,67.0,60.0,6.0,2799.531727,-17.97,-8.568072,2,0.0,High
