A,B,C,D,E,H,I,P,N,DP,total_hba,total_num_aromatic_heterocycles,total_rot_bonds,total_n_nitrogen,total_num_rings,total_logp,total_tpsa,total_heavy_atom_count,total_hallkieralpha,total_kappa3,total_kappa2,total_balabanj,total_chi1v,total_n_carbon,total_n_oxygen,total_chi0v,total_num_aliphatic_rings,total_arom_rings,total_mw,total_bertzct,total_hbd,charge,total_num_valence_electrons,total_molar_ref,total_num_heteroatoms,total_num_sat_rings,total_kappa1,predicted_docking_score,Consensus_Class,score,fluorescence
4.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,7.0,22.0,51.0,0.0,76.0,22.0,7.0,3.071500000000002,1055.2,221.0,-28.11,92.123756,92.269837,64.43819400000001,63.714888,152.0,47.0,125.798794,0.0,7.0,3099.475,3756.631012,18.0,4.0,1208.0,836.0443,69.0,0.0,179.46236199999998,-9.093736,0,6,Low
4.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,22.0,44.0,0.0,62.0,20.0,8.0,7.0618,944.7,210.0,-26.96,81.92910599999999,82.687376,65.38629,60.547296,150.0,40.0,119.80071,0.0,8.0,2923.35,3681.527274,16.0,4.0,1136.0,803.4722,60.0,0.0,167.80701599999998,-9.046572,0,6,Low
4.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,52.0,0.0,66.0,8.0,10.0,13.6724,829.8800000000001,220.0,-27.46,79.198674,87.63325,63.054080000000006,64.380336,164.0,48.0,125.204524,0.0,10.0,3051.412,3958.327742,4.0,0.0,1184.0,825.0556,56.0,0.0,173.49877,-9.159798,0,6,Low
4.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,10.0,22.0,49.0,0.0,66.0,31.0,0.0,-13.9675,1186.09,190.0,-23.49,100.185381,82.137059,72.32651,52.655595000000005,117.0,42.0,110.502665,0.0,0.0,2711.046,2645.836226,24.0,6.0,1067.0,712.3915999999999,73.0,0.0,166.51,-8.568067,0,6,Low
4.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,7.0,21.0,50.0,0.0,65.0,26.0,0.0,-11.3183,1068.15,183.0,-21.68,96.719735,80.718918,68.641943,51.362884,115.0,42.0,107.640477,0.0,0.0,2612.957,2490.757283,18.0,6.0,1030.0,685.9733000000001,68.0,0.0,161.32,-8.542054,0,6,Low
5.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,22.0,45.0,0.0,68.0,17.0,11.0,11.2785,993.27,223.0,-30.340000000000003,78.70460299999999,86.040987,61.483447,64.128739,161.0,45.0,123.497808,0.0,11.0,3088.405,4219.026592,17.0,0.0,1194.0,842.0966000000001,62.0,0.0,171.629981,-9.431815,0,6,Low
5.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0,22.0,54.0,0.0,68.0,24.0,0.0,-10.2375,1065.49,190.0,-21.98,100.999028,84.47615300000001,71.54854,53.61085,121.0,45.0,112.433756,0.0,0.0,2714.0779999999995,2535.485164,15.0,6.0,1071.0,711.3475000000001,69.0,0.0,168.02,-8.527886,0,6,Low
5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,22.0,45.0,0.0,62.0,23.0,5.0,1.2027,973.29,199.0,-24.700000000000003,88.017449,81.186531,67.679779,56.971771,137.0,39.0,115.411092,0.0,5.0,2794.237,3187.70905,17.0,6.0,1092.0,763.5686000000001,62.0,0.0,164.779385,-8.649241,0,6,Low
5.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,21.0,43.0,0.0,59.0,21.0,5.0,2.4288000000000007,901.1,190.0,-23.380000000000003,83.48250999999999,77.532681,64.29342,54.620817,132.0,37.0,110.525681,0.0,5.0,2666.106,3045.815629,15.0,6.0,1042.0,731.1675,58.0,0.0,157.09938499999998,-8.629137,0,6,Low
0.0,5.0,0.0,0.0,5.0,0.0,0.0,7.0,5.0,22.0,51.0,0.0,75.0,10.0,12.0,19.6882,872.6600000000001,238.0,-30.790000000000003,77.02144799999999,97.593119,60.099706000000005,70.63127,177.0,51.0,134.112584,0.0,12.0,3297.678,4460.973627,10.0,0.0,1278.0,899.9815,61.0,0.0,184.261747,-9.322861,0,7,Low
0.0,6.0,0.0,0.0,5.0,0.0,0.0,6.0,5.0,22.0,50.0,0.0,73.0,10.0,12.0,19.809400000000004,863.4300000000001,236.0,-30.590000000000003,75.84431799999999,96.126553,60.371245,69.992024,176.0,50.0,132.997229,0.0,12.0,3267.652,4432.739740999999,10.0,0.0,1266.0,893.3235,60.0,0.0,182.475858,-9.316944,0,7,Low
0.0,10.0,0.0,1.0,0.0,0.0,0.0,3.0,8.0,22.0,48.0,0.0,73.0,17.0,13.0,14.848300000000004,979.31,244.0,-32.400000000000006,78.662959,95.010902,61.108986,71.38496400000001,180.0,47.0,135.92429,0.0,13.0,3366.7559999999994,4778.1730450000005,16.0,1.0,1299.0,922.8428,64.0,0.0,186.804068,-9.434934,0,7,Low
0.0,6.0,0.0,3.0,0.0,0.0,0.0,6.0,6.0,21.0,51.0,0.0,78.0,15.0,12.0,15.2517,900.72,240.0,-30.450000000000003,81.16321199999999,97.755231,57.477699,71.151714,177.0,48.0,135.72948300000002,0.0,12.0,3324.7560000000003,4556.2100040000005,12.0,3.0,1287.0,911.5896,63.0,0.0,186.615858,-9.318442,0,7,Low
0.0,6.0,0.0,6.0,0.0,0.0,0.0,5.0,5.0,22.0,55.0,0.0,82.0,16.0,11.0,15.029099999999998,889.5999999999999,247.0,-29.85,88.79935400000001,103.281987,61.513792,73.816936,182.0,49.0,142.42104799999998,0.0,11.0,3433.969,4483.979354,10.0,6.0,1334.0,946.1105,65.0,0.0,196.134092,-9.055373,0,7,Low
0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,7.0,22.0,54.0,0.0,81.0,19.0,10.0,10.5458,975.48,243.0,-30.090000000000003,89.979563,101.257495,62.65796300000001,71.756258,175.0,49.0,139.03467700000002,0.0,10.0,3384.8569999999995,4382.564797,14.0,5.0,1315.0,924.4727,68.0,0.0,193.798215,-9.12296,0,7,Low
0.0,8.0,0.0,2.0,0.0,0.0,0.0,6.0,8.0,24.0,56.0,0.0,86.0,18.0,14.0,16.5158,1065.5,272.0,-35.400000000000006,90.084018,108.742792,65.922916,80.065288,200.0,54.0,152.427548,0.0,14.0,3762.208,5248.076102,16.0,2.0,1454.0,1029.2568,72.0,0.0,209.857612,-9.318584,0,7,Low
0.0,6.0,0.0,0.0,0.0,4.0,0.0,6.0,6.0,22.0,54.0,0.0,78.0,12.0,12.0,13.7374,990.24,242.0,-31.28,78.688498,100.099008,60.338824,70.678508,176.0,54.0,134.191864,0.0,12.0,3359.6620000000003,4544.58475,16.0,0.0,1300.0,904.5418,66.0,0.0,187.785858,-9.452183,0,7,Low
0.0,6.0,0.0,2.0,0.0,0.0,0.0,5.0,8.0,21.0,49.0,0.0,75.0,18.0,11.0,10.8896,977.37,234.0,-30.49,81.166291,94.264173,58.893409000000005,68.45179,169.0,47.0,131.227757,0.0,11.0,3245.6179999999995,4426.561561,16.0,2.0,1256.0,883.2938,65.0,0.0,182.494092,-9.382555,0,7,Low
0.0,0.0,0.0,2.0,4.0,0.0,0.0,8.0,8.0,22.0,54.0,0.0,80.0,18.0,8.0,7.720599999999999,1031.36,232.0,-29.54,89.072648,99.259574,63.469346,67.799092,162.0,52.0,131.721626,0.0,8.0,3249.6000000000004,4022.579924,16.0,2.0,1266.0,871.2828000000001,70.0,0.0,187.114128,-9.190006,0,7,Low
0.0,7.0,0.0,2.0,0.0,0.0,0.0,6.0,7.0,22.0,52.0,0.0,80.0,16.0,13.0,15.8261,967.01,251.0,-32.510000000000005,82.96887999999998,100.751591,60.102875,74.05625,185.0,50.0,140.847325,0.0,13.0,3471.889,4841.755796,14.0,2.0,1342.0,950.4207,66.0,0.0,193.651735,-9.378374,0,7,Low
0.0,7.0,1.0,7.0,0.0,0.0,0.0,0.0,7.0,22.0,53.0,0.0,74.0,21.0,7.0,4.490599999999999,981.26,227.0,-27.36,91.801957,95.450862,66.383987,66.450429,160.0,46.0,131.62989199999998,0.0,7.0,3177.653,3839.490546,14.0,6.0,1239.0,862.6677000000002,67.0,0.0,186.311139,-8.931329,0,7,Low
0.0,9.0,4.0,4.0,0.0,0.0,5.0,0.0,0.0,22.0,56.0,0.0,74.0,4.0,9.0,19.9838,762.72,233.0,-26.68,89.152975,97.835185,64.16368299999999,70.74734000000001,177.0,52.0,136.856543,0.0,9.0,3245.763,3989.666135,0.0,0.0,1270.0,881.0250000000001,56.0,0.0,189.182893,-8.934999,0,7,Low
0.0,8.0,0.0,5.0,0.0,0.0,1.0,0.0,8.0,22.0,49.0,0.0,71.0,21.0,8.0,7.4657,975.22,227.0,-28.06,88.543354,93.028891,65.807154,66.55161,162.0,44.0,130.8391,0.0,8.0,3166.653,3959.918796,16.0,5.0,1233.0,866.7078,65.0,0.0,183.707016,-9.024451,0,7,Low
0.0,8.0,2.0,0.0,4.0,0.0,0.0,0.0,8.0,22.0,48.0,0.0,64.0,16.0,8.0,6.1708,1025.98,216.0,-28.92,78.69606999999999,86.6345,65.811218,61.787418,152.0,48.0,120.537352,0.0,8.0,3009.256,3854.81342,16.0,-2.0,1168.0,799.5688,64.0,0.0,171.847016,-9.318171,0,7,Low
0.0,0.0,1.0,6.0,0.0,0.0,0.0,7.0,7.0,21.0,57.0,0.0,84.0,20.0,7.0,3.5269000000000013,1013.67,231.0,-27.93,94.732397,100.721983,61.288349,67.820649,160.0,51.0,132.974996,0.0,7.0,3244.649,3916.353234,14.0,5.0,1266.0,869.2687000000001,71.0,0.0,189.642362,-8.990894,0,7,Low
0.0,8.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,21.0,45.0,0.0,69.0,18.0,11.0,11.0469,993.0,228.0,-30.540000000000006,77.80293,89.120287,59.705617,66.27204400000001,165.0,45.0,126.843107,0.0,11.0,3155.496,4375.92196,18.0,0.0,1220.0,858.3629000000001,63.0,0.0,176.47231399999998,-9.459765,0,7,Low
0.0,6.0,0.0,2.0,0.0,0.0,0.0,6.0,8.0,22.0,52.0,0.0,80.0,18.0,12.0,12.684200000000002,1012.9,248.0,-32.260000000000005,84.92362,100.06809,61.055552000000006,72.74912,180.0,50.0,139.037924,0.0,12.0,3437.8320000000003,4719.222331999999,16.0,2.0,1330.0,936.3868,68.0,0.0,192.805858,-9.371584,0,7,Low
0.0,5.0,2.0,0.0,0.0,8.0,0.0,0.0,6.0,21.0,54.0,0.0,65.0,12.0,5.0,-2.4032,1069.74,198.0,-25.05,76.677423,87.36359099999999,63.937294,55.388042000000006,132.0,54.0,109.148902,0.0,5.0,2794.89,3174.5451390000003,20.0,-2.0,1090.0,714.076,66.0,0.0,163.429385,-9.086743,0,7,Low
0.0,6.0,0.0,0.0,3.0,0.0,0.0,6.0,6.0,21.0,48.0,0.0,72.0,12.0,12.0,17.112299999999998,883.02,231.0,-30.33,74.32147499999999,92.976525,57.411804,68.14107000000001,171.0,48.0,129.26652,0.0,12.0,3195.549,4422.334482,12.0,0.0,1236.0,872.0646,60.0,0.0,177.735858,-9.419209,0,7,Low
0.0,6.0,0.0,5.0,0.0,0.0,0.0,4.0,6.0,21.0,51.0,0.0,76.0,17.0,10.0,11.893099999999995,894.06,232.0,-28.57,84.267494,96.137079,59.543143,68.76605799999999,169.0,46.0,133.033911,0.0,10.0,3226.7,4212.43749,12.0,5.0,1253.0,885.4136000000001,63.0,0.0,184.332326,-9.142257,0,7,Low
0.0,6.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,22.0,50.0,0.0,78.0,16.0,12.0,15.1968,1001.1,246.0,-32.18,84.45447999999999,98.328564,61.210824,72.453708,180.0,50.0,137.883984,0.0,12.0,3407.802,4688.64086,16.0,0.0,1320.0,928.3648,66.0,0.0,190.885858,-9.404864,0,7,Low
0.0,4.0,0.0,3.0,0.0,0.0,0.0,8.0,7.0,22.0,55.0,0.0,85.0,17.0,12.0,13.7832,991.37,253.0,-32.17,88.052411,104.342213,60.320980000000006,74.78116,184.0,52.0,142.845604,0.0,12.0,3512.939,4754.571197,14.0,3.0,1361.0,957.3067,69.0,0.0,197.867636,-9.308456,0,7,Low
0.0,8.0,0.0,3.0,0.0,0.0,0.0,5.0,6.0,22.0,52.0,0.0,79.0,15.0,13.0,17.2887,917.79,250.0,-31.82,82.566281,100.626016,60.18292,74.170552,186.0,49.0,141.30894,0.0,13.0,3456.918,4792.403003,12.0,3.0,1337.0,951.3666,64.0,0.0,193.355846,-9.2953,0,7,Low
0.0,8.0,0.0,2.0,0.0,0.0,0.0,6.0,6.0,22.0,52.0,0.0,80.0,14.0,14.0,18.968,921.12,254.0,-32.760000000000005,81.01414,101.435092,59.150198,75.36338,190.0,50.0,142.656726,0.0,14.0,3505.946,4964.28926,12.0,2.0,1354.0,964.4546,64.0,0.0,194.497612,-9.385088,0,7,Low
0.0,4.0,0.0,5.0,0.0,0.0,0.0,4.0,8.0,21.0,51.0,0.0,76.0,21.0,8.0,5.609299999999999,985.84,226.0,-28.07,88.176974,94.770077,61.448497,66.151798,159.0,46.0,129.415109,0.0,8.0,3158.586,3967.370562,16.0,5.0,1229.0,857.3457999999999,67.0,0.0,182.640572,-9.124451,0,7,Low
0.0,8.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,22.0,52.0,0.0,76.0,16.0,12.0,10.4072,1062.9,244.0,-32.84,81.609822,96.242412,61.76819,70.57292199999999,176.0,52.0,134.54578,0.0,12.0,3377.644,4720.859144,16.0,-2.0,1304.0,904.6208,68.0,0.0,188.25408,-9.534314,0,7,Low
0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,8.0,22.0,52.0,0.0,78.0,20.0,10.0,9.3256,1006.24,240.0,-30.380000000000003,88.027902,98.449938,63.120996000000005,70.363464,172.0,48.0,136.342352,0.0,10.0,3339.776,4375.449818,16.0,4.0,1296.0,910.2108,68.0,0.0,190.522326,-9.193927,0,7,Low
0.0,7.0,0.0,3.0,0.0,0.0,6.0,0.0,5.0,21.0,45.0,0.0,66.0,13.0,7.0,15.8556,799.45,213.0,-24.82,87.11389799999999,88.365698,63.18717,64.41564,158.0,42.0,125.990348,0.0,7.0,2974.5549999999994,3555.6815099999994,10.0,3.0,1167.0,823.0295000000001,55.0,0.0,174.85113900000002,-8.942712,0,7,Low
0.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,8.0,22.0,54.0,0.0,82.0,20.0,10.0,9.0832,1024.7,244.0,-30.78,90.382162,101.38307,62.577918,71.64195600000001,174.0,50.0,138.573062,0.0,10.0,3399.8280000000004,4431.91759,16.0,4.0,1320.0,923.5268,70.0,0.0,194.094104,-9.20161,0,7,Low
0.0,0.0,0.0,5.0,3.0,0.0,0.0,6.0,8.0,22.0,55.0,0.0,80.0,21.0,6.0,3.7418,1030.6,227.0,-27.700000000000003,94.457509,99.234324,65.556755,66.416984,156.0,50.0,131.180375,0.0,6.0,3194.6130000000003,3723.432584,16.0,5.0,1249.0,858.2818,71.0,0.0,187.790596,-8.913364,0,7,Low
0.0,6.0,0.0,1.0,0.0,0.0,0.0,6.0,8.0,21.0,49.0,0.0,76.0,17.0,12.0,12.568899999999998,980.7,238.0,-31.43,79.61415,95.073249,57.860687,69.644618,173.0,48.0,132.575543,0.0,12.0,3294.646,4598.447818,16.0,1.0,1273.0,896.3818,65.0,0.0,183.635858,-9.471197,0,7,Low
0.0,7.0,0.0,1.0,0.0,0.0,0.0,6.0,7.0,21.0,49.0,0.0,76.0,15.0,13.0,15.7108,934.81,241.0,-31.68,77.65941,95.75675,56.90801,70.951748,178.0,48.0,134.38494400000002,0.0,13.0,3328.703,4720.981282,14.0,1.0,1285.0,910.4157,63.0,0.0,184.481735,-9.476193,0,7,Low
0.0,5.0,0.0,6.0,0.0,0.0,0.0,5.0,5.0,21.0,53.0,0.0,79.0,16.0,10.0,13.1133,863.3,235.0,-28.28,86.219155,98.944636,59.080110000000005,70.158852,172.0,47.0,135.726236,0.0,10.0,3271.781,4219.552469,10.0,6.0,1272.0,899.6755,63.0,0.0,187.608215,-9.071954,0,7,Low
0.0,8.0,0.0,4.0,0.0,0.0,4.0,0.0,6.0,22.0,48.0,0.0,70.0,16.0,8.0,13.9174,877.54,226.0,-26.96,89.388706,93.101584,65.657074,67.615588,166.0,44.0,132.26213,0.0,8.0,3151.718,3871.808774,12.0,4.0,1232.0,869.8826,60.0,0.0,183.807016,-8.94769,0,7,Low
0.0,10.0,0.0,5.0,0.0,0.0,4.0,0.0,2.0,21.0,47.0,0.0,68.0,9.0,10.0,22.7687,673.58,224.0,-25.65,81.718818,92.155727,60.173867,68.63244200000001,173.0,42.0,132.572491,0.0,10.0,3106.756,3953.863374000001,4.0,5.0,1213.0,873.1532,51.0,0.0,179.30876999999998,-8.971377,0,7,Low
0.0,6.0,0.0,5.0,0.0,8.0,0.0,0.0,4.0,23.0,59.0,0.0,74.0,13.0,6.0,4.830099999999999,979.8,222.0,-25.49,87.075692,100.270311,69.01329299999999,64.55543,155.0,54.0,127.721469,0.0,6.0,3130.51,3459.40414,16.0,5.0,1225.0,834.1738,67.0,0.0,185.085262,-8.86641,0,7,Low
0.0,8.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,21.0,49.0,0.0,71.0,12.0,12.0,14.2719,925.25,230.0,-30.050000000000004,72.970814,92.833801,57.770472,67.189941,169.0,49.0,127.498773,0.0,12.0,3183.494,4400.442406,15.0,0.0,1230.0,862.9840000000002,61.0,0.0,177.04408,-9.480224,0,7,Low
0.0,8.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,21.0,49.0,0.0,73.0,12.0,13.0,16.3586,914.25,236.0,-30.99,73.364719,94.305643,56.821185,69.277196,175.0,49.0,130.846559,0.0,13.0,3259.592,4605.428605,14.0,0.0,1258.0,887.8352000000001,61.0,0.0,180.185846,-9.510023,0,7,Low
0.0,8.0,0.0,0.0,0.0,2.0,0.0,5.0,7.0,22.0,51.0,0.0,76.0,14.0,13.0,15.1325,986.44,245.0,-32.31,77.89965799999999,97.959493,60.207544,71.62814999999999,180.0,51.0,135.73197,0.0,13.0,3387.7229999999995,4747.322026,16.0,0.0,1308.0,920.2363,65.0,0.0,187.865846,-9.488203,0,7,Low
0.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,6.0,23.0,59.0,0.0,78.0,17.0,8.0,3.9686999999999983,1070.26,240.0,-29.91,93.71738,99.790385,68.880515,69.515502,169.0,54.0,136.509523,0.0,8.0,3354.692,4169.955400000001,12.0,1.0,1305.0,889.0316,71.0,0.0,194.857016,-9.096492,0,7,Low
0.0,7.0,4.0,4.0,0.0,0.0,0.0,0.0,7.0,22.0,56.0,0.0,74.0,18.0,7.0,0.7114999999999991,1083.95,227.0,-28.83,90.36265,94.112043,66.638327,65.10387,157.0,52.0,128.237741,0.0,7.0,3177.449,3926.647422,14.0,0.0,1236.0,834.9927,70.0,0.0,184.841139,-9.193821,0,7,Low
0.0,4.0,0.0,5.0,0.0,0.0,0.0,6.0,6.0,21.0,53.0,0.0,80.0,17.0,10.0,11.6507,912.52,236.0,-28.97,86.621754,99.070211,59.000065,70.04455,171.0,48.0,135.26462099999998,0.0,10.0,3286.7520000000004,4268.905262,12.0,5.0,1277.0,898.7296,65.0,0.0,187.904104,-9.154476,0,7,Low
0.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,7.0,21.0,53.0,0.0,70.0,17.0,7.0,0.5961999999999996,1051.75,217.0,-28.0,85.05318,89.11720199999999,63.443462,61.999368,150.0,50.0,121.77536,0.0,7.0,3034.2629999999995,3805.872908,14.0,-1.0,1179.0,794.9877000000001,67.0,0.0,175.67113899999998,-9.299083,0,7,Low
0.0,9.0,3.0,2.0,0.0,0.0,0.0,0.0,7.0,21.0,50.0,0.0,68.0,16.0,9.0,5.456900000000003,1005.72,221.0,-28.99,80.074407,88.248495,61.83631600000001,63.555385,157.0,48.0,123.370939,0.0,9.0,3072.335,4064.125358,14.0,-1.0,1190.0,817.0726999999999,64.0,0.0,174.87289299999998,-9.376277,0,7,Low
0.0,8.0,0.0,0.0,2.0,0.0,0.0,4.0,8.0,22.0,48.0,0.0,72.0,16.0,12.0,14.167,982.64,238.0,-31.78,78.008202,93.949154,61.5547,69.463532,174.0,48.0,132.498572,0.0,12.0,3291.642,4573.504212,16.0,0.0,1272.0,896.7207999999999,64.0,0.0,183.31408,-9.427202,0,7,Low
0.0,7.0,0.0,0.0,0.0,2.0,0.0,5.0,8.0,22.0,51.0,0.0,76.0,16.0,12.0,11.9906,1032.33,242.0,-32.06,79.854398,97.275992,61.16022100000001,70.32102,175.0,51.0,133.922569,0.0,12.0,3353.666,4624.788562,18.0,0.0,1296.0,906.2024,67.0,0.0,187.019969,-9.479237,0,7,Low
0.0,9.0,0.0,3.0,0.0,0.0,0.0,4.0,6.0,22.0,51.0,0.0,77.0,15.0,13.0,17.4099,908.56,248.0,-31.620000000000005,81.389151,99.15945,60.454459,73.531306,185.0,48.0,140.19358499999998,0.0,13.0,3426.892,4764.169117,12.0,3.0,1325.0,944.7086000000002,63.0,0.0,191.569957,-9.289043,0,7,Low
0.0,8.0,0.0,0.0,0.0,0.0,2.0,4.0,8.0,22.0,48.0,0.0,74.0,16.0,12.0,15.4392,982.64,242.0,-31.78,82.10022000000001,95.395432,61.753902,71.17521599999999,178.0,48.0,135.653274,0.0,12.0,3347.75,4632.1730880000005,16.0,0.0,1296.0,915.0488,64.0,0.0,187.31408,-9.391931,0,7,Low
0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,6.0,21.0,52.0,0.0,78.0,17.0,10.0,11.7719,903.29,234.0,-28.770000000000003,85.444624,97.603645,59.271604,69.405304,170.0,47.0,134.149266,0.0,10.0,3256.726,4240.671376,12.0,5.0,1265.0,892.0716000000001,64.0,0.0,186.118215,-9.148225,0,7,Low
0.0,2.0,0.0,5.0,0.0,0.0,0.0,6.0,8.0,21.0,53.0,0.0,80.0,21.0,8.0,5.366899999999999,1004.3,230.0,-28.47,90.531234,97.703209,60.90541900000001,67.43029,161.0,48.0,131.645819,0.0,8.0,3218.638,4023.838334,16.0,5.0,1253.0,870.6618,69.0,0.0,186.21235,-9.115086,0,7,Low
0.0,5.0,0.0,0.0,4.0,0.0,0.0,5.0,8.0,22.0,49.0,0.0,72.0,16.0,10.0,11.6852,991.87,230.0,-30.42,80.082716,93.544896,62.76159700000001,66.988518,165.0,49.0,128.84042300000002,0.0,10.0,3197.526,4225.183008,16.0,0.0,1240.0,864.1688,65.0,0.0,180.468215,-9.336221,0,7,Low
0.0,6.0,0.0,0.0,0.0,4.0,0.0,5.0,6.0,21.0,51.0,0.0,73.0,12.0,11.0,11.942799999999998,954.71,228.0,-29.51,74.931169,94.295091,58.176681,66.381178,165.0,51.0,126.381697,0.0,11.0,3167.448,4251.923979,16.0,0.0,1226.0,851.4488000000001,63.0,0.0,177.47409199999998,-9.46197,0,7,Low
0.0,9.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,21.0,47.0,0.0,72.0,15.0,13.0,15.953200000000002,916.35,237.0,-31.28,75.30515,92.823618,57.451088,69.673256,176.0,46.0,132.154234,0.0,13.0,3268.651,4664.513510000001,14.0,1.0,1261.0,897.0997,61.0,0.0,180.909957,-9.463312,0,7,Low
0.0,9.0,0.0,2.0,0.0,0.0,0.0,5.0,6.0,22.0,51.0,0.0,78.0,14.0,14.0,19.0892,911.89,252.0,-32.56,79.83700999999999,99.968526,59.421737,74.72413399999999,189.0,49.0,141.541371,0.0,14.0,3475.92,4936.055374,12.0,2.0,1342.0,957.7966,63.0,0.0,192.711723,-9.378804,0,7,Low
0.0,0.0,2.0,8.0,0.0,4.0,0.0,0.0,7.0,21.0,58.0,0.0,73.0,22.0,0.0,-11.1175,1081.91,195.0,-21.84,97.333431,91.961114,68.268443,55.444292,123.0,50.0,114.409777,0.0,0.0,2793.105,2609.801959,18.0,6.0,1102.0,721.3749,72.0,0.0,173.16,-8.538199,0,7,Low
0.0,5.0,1.0,7.0,0.0,0.0,0.0,0.0,9.0,22.0,53.0,0.0,74.0,25.0,5.0,-1.7932000000000006,1073.04,221.0,-26.86,95.711437,94.08386,68.28934100000001,63.836169,150.0,46.0,128.01109,0.0,5.0,3109.539,3594.423618,18.0,6.0,1215.0,834.5998999999999,71.0,0.0,184.619385,-8.761525,0,7,Low
0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,8.0,22.0,53.0,0.0,74.0,23.0,6.0,1.348700000000001,1027.15,224.0,-27.11,93.756697,94.767361,67.336664,65.143299,155.0,46.0,129.820491,0.0,6.0,3143.5959999999995,3716.957082,16.0,6.0,1227.0,848.6338,69.0,0.0,185.465262,-8.886512,0,7,Low
0.0,0.0,2.0,8.0,0.0,6.0,0.0,0.0,5.0,21.0,60.0,0.0,73.0,18.0,0.0,-9.2495,1030.59,193.0,-20.86,94.990401,93.317564,67.71858499999999,55.162534,123.0,52.0,113.563717,0.0,0.0,2769.075,2501.364261,16.0,6.0,1094.0,713.0563,70.0,0.0,172.14,-8.544828,0,7,Low
0.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,7.0,22.0,56.0,0.0,76.0,22.0,5.0,-0.370099999999999,1027.29,223.0,-26.37,96.78073,96.319569,67.991133,64.894412,153.0,48.0,130.034313,0.0,5.0,3139.581,3581.238096,14.0,6.0,1228.0,840.5827000000002,70.0,0.0,187.109385,-8.757026,0,7,Low
0.0,0.0,2.0,8.0,0.0,5.0,0.0,0.0,6.0,21.0,59.0,0.0,73.0,20.0,0.0,-10.1835,1056.25,194.0,-21.35,96.161916,92.639339,67.993514,55.303413,123.0,51.0,113.986747,0.0,0.0,2781.09,2555.58311,17.0,6.0,1098.0,717.2156,71.0,0.0,172.64999999999998,-8.541696,0,7,Low
0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,8.0,22.0,56.0,0.0,76.0,24.0,4.0,-3.5120000000000005,1073.18,220.0,-26.12,98.73547,95.636068,68.94381,63.587282,148.0,48.0,128.22491200000002,0.0,4.0,3105.5240000000003,3458.704632,16.0,6.0,1216.0,826.5488,72.0,0.0,186.263508,-8.675721,0,7,Low
0.0,0.0,1.0,7.0,0.0,0.0,0.0,5.0,8.0,21.0,56.0,0.0,81.0,23.0,5.0,-1.1731000000000016,1047.0,222.0,-26.54,97.062148,97.76284,63.545287,64.681445,150.0,49.0,128.70245400000002,0.0,5.0,3131.538,3593.699627,16.0,6.0,1225.0,835.4888000000001,72.0,0.0,185.86883,-8.768288,0,7,Low
0.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,6.0,22.0,54.0,0.0,72.0,18.0,6.0,3.6616,970.26,218.0,-25.64,88.001344,95.244552,66.535156,63.52154,152.0,48.0,126.105148,0.0,6.0,3065.494,3513.267208,16.0,6.0,1198.0,826.0138000000002,66.0,0.0,180.935262,-8.859695,0,7,Low
0.0,8.0,0.0,6.0,4.0,0.0,0.0,3.0,0.0,21.0,51.0,0.0,71.0,6.0,11.0,24.344,615.39,226.0,-26.01,75.885963,95.687361,57.816675,69.18749,175.0,45.0,132.995523,0.0,11.0,3133.73,4022.641837,0.0,6.0,1220.0,878.1089999999999,51.0,0.0,179.002314,-8.9669695,0,7,Low
0.0,8.0,0.0,6.0,2.0,0.0,0.0,0.0,5.0,21.0,48.0,0.0,67.0,16.0,8.0,11.3587,817.1500000000001,215.0,-25.72,81.230889,89.740982,61.916241,63.848362,157.0,42.0,125.375957,0.0,8.0,2997.509,3701.827949,10.0,6.0,1168.0,827.1754999999999,58.0,0.0,174.047016,-8.969815,0,7,Low
