A3413,A3407,A3400,M0562,D5915,M0082,D5927,A1235,D5795,M2901,M3342,A1405,D1531,E0652,H1770,M0085,A0141,M0081,A0142,M0280,A1389,M0326,M0591,A0144,D4129,M0083,GluMA,GalAM,DP,total_hbd,total_balabanj,total_n_oxygen,total_n_nitrogen,total_logp,total_num_sat_rings,total_n_carbon,total_chi1v,total_tpsa,total_num_valence_electrons,total_bertzct,total_num_aromatic_heterocycles,total_molar_ref,total_num_aliphatic_rings,total_num_rings,total_kappa3,total_mw,total_arom_rings,total_kappa1,charge,total_heavy_atom_count,total_chi0v,total_hallkieralpha,total_hba,total_num_heteroatoms,total_rot_bonds,total_kappa2,predicted_docking_score,Consensus_Class,score,fluorescence
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,50.731177,52.0,9.0,-14.3771,4.0,121.0,54.169701,976.87,1080.0,2435.337867,0.0,680.7745,4.0,4.0,87.340708,2794.2390000000005,0.0,176.22553900000003,0.0,187.0,113.995023,-16.61,52.0,66.0,52.0,86.043429,-8.663217,1,4.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,59.036953,46.0,6.0,-13.2336,0.0,102.0,44.131306,881.5899999999999,906.0,1884.073511,0.0,565.2106,0.0,0.0,81.720971,2318.805,0.0,148.998537,-5.0,157.0,94.547768,-16.12,46.0,55.0,50.0,73.390894,-8.507343,2,0.0,Low
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,48.463999,48.0,8.0,-14.5736,3.0,108.0,47.71968100000001,930.5,976.0,2164.36724,0.0,610.9639999999999,3.0,3.0,82.93059099999999,2534.893,0.0,161.05937799999998,-2.0,169.0,102.536454,-15.7,48.0,61.0,46.0,77.700285,-8.620322,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,67.822433,51.0,9.0,-19.0843,3.0,123.0,54.713229,851.6400000000001,1048.0,2325.991181,0.0,657.7405000000001,3.0,3.0,87.33505099999999,2626.005,0.0,159.208483,0.0,183.0,110.063188,-18.02,51.0,60.0,57.0,77.346056,-8.687773,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,71.79129900000001,42.0,11.0,9.079900000000002,0.0,161.0,72.31683799999999,749.4100000000001,1242.0,2759.572867,0.0,845.8147000000001,0.0,0.0,99.866386,3055.15,0.0,196.97000000000003,2.0,214.0,139.048876,-17.03,42.0,53.0,85.0,101.95161,-8.725869,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,68.06626899999999,45.0,5.0,-9.6779,0.0,107.0,45.267642,740.4899999999999,900.0,1865.896664,0.0,567.2815,0.0,0.0,85.870115,2248.543,0.0,140.09,-5.0,157.0,95.279803,-16.91,45.0,50.0,51.0,68.90044,-8.500048,2,0.0,Low
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,78.260598,50.0,5.0,19.1691,0.0,183.0,81.56661,791.3299999999999,1384.0,3161.269846,0.0,937.0203,0.0,0.0,101.009526,3397.614,0.0,220.18,0.0,238.0,156.096469,-17.82,50.0,55.0,95.0,110.817716,-8.5632925,1,2.0,Medium
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,54.305877,45.0,9.0,-20.8795,3.0,99.0,42.816457,943.22,900.0,1966.603891,0.0,551.7329,3.0,3.0,82.20290299999999,2331.143,0.0,145.433199,-8.0,157.0,92.699964,-16.62,45.0,58.0,39.0,66.461914,-8.737556,2,0.0,Low
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,55.750897,43.0,8.0,-4.561900000000001,0.0,109.0,47.197749,899.68,950.0,2017.844422,0.0,612.9482,0.0,0.0,89.32771,2435.4880000000003,0.0,158.68584399999995,-5.0,164.0,100.942621,-15.79,43.0,55.0,52.0,79.49729099999999,-8.578127,2,0.0,Low
5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,58.420473,46.0,10.0,-7.697000000000001,0.0,132.0,57.99142499999999,917.76,1124.0,2486.967955,0.0,731.0115999999998,0.0,0.0,95.39501,2875.621,0.0,190.120895,0.0,193.0,124.090532,-16.41,46.0,61.0,61.0,89.367157,-8.699808,1,4.0,Medium
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,71.027562,52.0,10.0,-7.302,4.0,160.0,72.306836,851.48,1280.0,3036.815398,0.0,832.9382,4.0,4.0,89.60327999999998,3176.0180000000005,0.0,196.204644,2.0,222.0,140.600826,-18.1,52.0,62.0,72.0,91.329708,-8.820254,1,3.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,66.536138,51.0,7.0,-19.9749,4.0,115.0,50.608327,873.25,986.0,2223.349118,0.0,606.1483000000001,4.0,4.0,81.200998,2476.7030000000004,0.0,147.364644,-5.0,173.0,101.61001,-17.939999999999998,51.0,58.0,49.0,68.612249,-8.679369,2,0.0,Low
3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,54.305877,46.0,8.0,-20.4525,3.0,99.0,42.705703,940.42,900.0,1966.603891,0.0,549.6822,3.0,3.0,82.20290299999999,2332.1270000000004,0.0,145.433199,-8.0,157.0,92.608213,-16.62,46.0,58.0,39.0,66.461914,-8.731409,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,72.299566,48.0,4.0,10.5796,0.0,144.0,62.952948,732.6,1132.0,2448.829998,0.0,754.396,0.0,0.0,90.24018,2803.548,0.0,178.3,0.0,196.0,124.453848,-17.700000000000003,48.0,52.0,72.0,92.737182,-8.496134,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,22.0,7.0,72.736347,48.0,7.0,1.8352000000000004,0.0,151.0,68.10380799999999,757.2399999999999,1192.0,2429.512599,0.0,785.9389,0.0,0.0,98.619881,2945.774,0.0,188.18,-1.0,206.0,129.74485099999998,-17.82,48.0,55.0,91.0,108.116889,-8.627418,1,4.0,Medium
3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,59.12322999999999,46.0,5.0,-13.171400000000002,0.0,98.0,41.681017,890.98,876.0,1863.122146,0.0,541.5809,0.0,0.0,81.044208,2245.666,0.0,144.03853700000002,-7.0,152.0,91.064639,-16.08,46.0,54.0,45.0,67.671497,-8.500536,2,0.0,Low
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,56.099973,48.0,5.0,9.096899999999998,0.0,133.0,58.05573700000001,866.87,1112.0,2391.7879030000004,0.0,736.7837,0.0,0.0,91.932384,2846.571,0.0,188.240895,0.0,191.0,122.052631,-16.29,48.0,58.0,64.0,97.107429,-8.568925,1,4.0,Medium
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,48.639807,42.0,9.0,-15.303,0.0,90.0,38.247303,953.19,852.0,1772.87232,0.0,531.8331,0.0,0.0,83.267928,2239.905,0.0,148.02707399999997,-6.0,147.0,88.85980800000002,-15.21,42.0,57.0,39.0,69.995328,-8.576416,2,0.0,Low
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.0,61.495651,51.0,3.0,-11.63,0.0,98.0,40.92856,947.09,892.0,1851.904102,0.0,544.3683,0.0,0.0,84.56048399999999,2291.599,0.0,146.20853699999998,-9.0,155.0,91.006654,-16.91,51.0,57.0,46.0,71.024049,-8.473812,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,69.26235399999999,46.0,5.0,-8.371900000000002,0.0,115.0,50.377313,793.72,954.0,1990.777922,0.0,605.1757,0.0,0.0,79.79052100000001,2376.7580000000003,0.0,149.05,-5.0,166.0,100.48641700000002,-16.95,46.0,51.0,60.0,75.90597899999999,-8.560662,2,0.0,Low
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,22.0,64.0,39.075202,115.0,16.0,-35.8852,17.0,218.0,110.463544,1994.51,2056.0,5582.251469999999,0.0,1235.1676,17.0,17.0,98.242743,5251.772,0.0,315.151878,10.0,354.0,206.379729,-19.41,115.0,136.0,107.0,153.00303300000002,-8.743165,1,3.0,Medium
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,59.317493,48.0,5.0,20.4273,0.0,165.0,73.51054500000001,866.87,1304.0,2852.1196630000004,0.0,883.9676999999999,0.0,0.0,105.229408,3295.4350000000004,0.0,220.240895,0.0,223.0,145.985143,-16.29,48.0,58.0,88.0,117.645229,-8.563091,1,2.0,Medium
3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,62.241758,48.0,6.0,-14.3113,0.0,105.0,45.236478,921.72,934.0,1939.986914,0.0,580.4146000000001,0.0,0.0,84.930971,2389.86,0.0,153.20853699999998,-6.0,162.0,97.148722,-16.91,48.0,57.0,51.0,74.91242,-8.524406,2,0.0,Low
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,21.0,28.0,63.929876,76.0,4.0,-23.1782,5.0,136.0,62.941121,1258.52,1244.0,3112.0359200000003,0.0,735.863,5.0,5.0,83.00211,3127.208,0.0,188.153575,-4.0,216.0,124.093554,-18.11,76.0,80.0,66.0,86.873871,-8.722726,2,0.0,Low
0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,78.62009400000001,46.0,8.0,11.322,0.0,180.0,80.158782,765.22,1360.0,3130.58906,0.0,918.6632,0.0,0.0,100.875,3336.5820000000003,0.0,216.22,0.0,234.0,154.863782,-17.78,46.0,54.0,90.0,103.67726,-8.6593685,1,3.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,59.04553799999999,43.0,12.0,-14.0695,0.0,115.0,51.126815,930.94,1008.0,2078.926473,0.0,647.8664000000001,0.0,0.0,95.539792,2579.71,0.0,167.815844,-3.0,174.0,107.157219,-16.660000000000004,43.0,59.0,60.0,86.683996,-8.6312065,1,2.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,69.864755,47.0,6.0,-0.5112000000000014,0.0,134.0,59.957219,763.0700000000002,1080.0,2280.498214,0.0,706.6482000000001,0.0,0.0,83.834326,2679.325,0.0,169.97,0.0,187.0,116.686861,-17.03,47.0,53.0,73.0,90.826216,-8.614673,1,4.0,Medium
2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,53.179006,46.0,10.0,-20.781,4.0,106.0,46.649772,943.06,952.0,2120.1031380000004,0.0,588.6846,4.0,4.0,82.88514,2460.346,0.0,152.42936,-6.0,166.0,98.773502,-16.700000000000003,46.0,60.0,42.0,70.715792,-8.73714,2,0.0,Low
0.0,4.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,60.421756,44.0,18.0,-10.1462,0.0,150.0,70.219642,881.0,1260.0,2607.843648,0.0,844.2354,0.0,0.0,99.185402,3189.848,0.0,209.884716,10.0,216.0,139.08343000000002,-16.939999999999998,44.0,66.0,88.0,117.29743000000002,-8.791472,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,59.911016,58.0,12.0,1.8229999999999984,12.0,201.0,95.007945,824.59,1558.0,3839.438524,0.0,1032.5929999999998,12.0,12.0,92.728634,3868.077,0.0,229.493932,9.0,271.0,170.849268,-18.42,58.0,70.0,92.0,120.041408,-8.8866005,0,5.0,High
6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,26.413695,42.0,21.0,-14.9561,5.0,131.0,61.577312,1007.84,1200.0,2700.7087290000004,0.0,795.5890999999999,5.0,5.0,97.045713,3184.553,0.0,210.908774,11.0,205.0,132.402344,-14.239999999999998,42.0,74.0,58.0,108.844883,-8.738719,1,3.0,Medium
4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,55.832148,46.0,7.0,-12.386500000000002,0.0,105.0,45.826611,895.4000000000001,938.0,1953.076332,0.0,590.7827,0.0,0.0,84.105019,2414.378,0.0,156.954716,-3.0,162.0,98.816483,-15.87,46.0,57.0,52.0,78.447571,-8.519301,1,3.0,Medium
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,51.101072,45.0,10.0,-20.032400000000003,3.0,102.0,44.511762,957.03,932.0,2035.606712,0.0,577.3050000000001,3.0,3.0,84.586951,2426.716,0.0,153.389378,-6.0,162.0,96.968679,-16.37,45.0,60.0,41.0,71.51859099999999,-8.710049,2,0.0,Low
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,54.591557,56.0,5.0,-1.4409000000000003,0.0,123.0,53.773095000000005,962.71,1100.0,2265.489497,0.0,702.9473,0.0,0.0,98.24434,2834.293,0.0,185.920895,0.0,189.0,116.446433,-16.61,56.0,66.0,68.0,102.788635,-8.555144,1,4.0,Medium
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,79.613878,48.0,6.0,27.5024,0.0,204.0,91.64768,741.48,1504.0,3453.597194,0.0,1036.1314,0.0,0.0,107.49198,3677.214000000001,0.0,240.22,2.0,258.0,172.590946,-17.78,48.0,54.0,108.0,122.931508,-8.538394,0,5.0,High
4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,56.219221,47.0,8.0,-10.4928,0.0,114.0,50.601693,892.4100000000001,1004.0,2100.184868,0.0,641.3012000000001,0.0,0.0,86.318668,2574.659,0.0,167.874716,0.0,173.0,106.928987,-15.95,47.0,59.0,59.0,86.34793,-8.5857525,1,4.0,Medium
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,6.0,76.961908,47.0,3.0,11.6518,0.0,140.0,59.626272,721.76,1096.0,2526.928083,0.0,729.1125,0.0,0.0,84.892091,2714.41,0.0,172.38,-2.0,190.0,122.826447,-17.62,47.0,50.0,54.0,75.914882,-8.415305,1,3.0,Medium
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,9.0,47.730211,41.0,9.0,-15.1705,0.0,89.0,37.6839,924.79,840.0,1695.209277,0.0,523.7587,0.0,0.0,85.913228,2208.871,0.0,146.067074,-7.0,145.0,87.56671300000001,-15.17,41.0,56.0,41.0,71.833854,-8.579677,2,0.0,Low
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,10.0,49.367371,46.0,6.0,2.0712,0.0,118.0,51.43863399999999,882.04,1026.0,2190.959687,0.0,670.7208,0.0,0.0,88.361198,2657.66,0.0,176.987074,0.0,176.0,111.588482,-15.25,46.0,58.0,56.0,90.112763,-8.57518,1,4.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,21.0,11.0,62.593558,47.0,11.0,-5.6226,5.0,160.0,74.76130500000001,757.93,1256.0,2785.427946,0.0,826.0507000000001,5.0,5.0,97.952399,3112.046,0.0,191.150805,3.0,218.0,136.359934,-17.229999999999997,47.0,58.0,88.0,107.49678,-8.780566,1,4.0,Medium
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,22.0,26.0,53.76035900000001,63.0,10.0,-1.6598000000000024,4.0,167.0,77.609366,1238.96,1428.0,3422.51839,0.0,916.2148,4.0,4.0,108.333043,3627.461,0.0,233.215665,-3.0,245.0,151.880811,-17.09,63.0,78.0,87.0,118.686386,-8.7292795,1,3.0,Medium
0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,59.234782,44.0,12.0,-12.8938,0.0,118.0,52.63834799999999,937.34,1032.0,2140.48445,0.0,665.5212000000001,0.0,0.0,96.057672,2638.798,0.0,171.775844,-2.0,178.0,109.941296,-16.700000000000003,44.0,60.0,62.0,89.251736,-8.63584,1,2.0,Medium
3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,52.608368,45.0,10.0,21.736600000000003,3.0,172.0,78.14553,763.4100000000001,1352.0,3033.889004,0.0,933.983,3.0,3.0,97.398043,3422.718,0.0,223.389378,8.0,232.0,153.58425899999995,-16.37,45.0,60.0,83.0,120.657737,-8.695063,0,7.0,High
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,11.0,52.950664,48.0,5.0,3.5755,0.0,121.0,52.766395,881.03,1042.0,2245.0728200000003,0.0,680.4583,0.0,0.0,87.01291,2680.263,0.0,176.950895,0.0,179.0,112.88792100000002,-15.579999999999998,48.0,58.0,58.0,90.191566,-8.561928,1,4.0,Medium
0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,76.774846,50.0,6.0,18.5234,0.0,178.0,79.21593800000001,754.28,1360.0,3116.381388,0.0,924.257,0.0,0.0,95.230716,3346.5260000000007,0.0,216.14,4.0,234.0,154.226588,-17.86,50.0,56.0,88.0,107.529188,-8.572714,1,3.0,Medium
0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,16.0,58.101602,48.0,12.0,-12.6412,0.0,116.0,50.37781,1079.18,1056.0,2178.097628,0.0,673.844,0.0,0.0,108.185074,2739.598,0.0,180.01376599999998,-6.0,182.0,111.023778,-17.700000000000003,48.0,66.0,58.0,92.594422,-8.618148,1,1.0,Medium
0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,22.0,12.0,75.368833,51.0,5.0,10.109499999999995,0.0,162.0,72.883575,811.5600000000001,1264.0,2732.99024,0.0,841.7651,0.0,0.0,95.610035,3119.0460000000003,0.0,200.14,0.0,218.0,138.529332,-17.86,51.0,56.0,91.0,108.496667,-8.595008,1,3.0,Medium
0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,59.036953,43.0,9.0,-13.3443,0.0,105.0,45.963568,889.99,924.0,1918.531628,0.0,585.2137,0.0,0.0,87.006134,2357.934,0.0,151.736883,-5.0,160.0,96.944342,-16.12,43.0,55.0,53.0,76.353409,-8.588792,2,0.0,Low
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,52.356848,41.0,10.0,-6.877900000000002,0.0,105.0,45.49227500000001,909.89,934.0,1979.34511,0.0,604.4482,0.0,0.0,84.146994,2414.8810000000003,0.0,159.030895,-4.0,161.0,99.690582,-15.5,41.0,56.0,48.0,78.036208,-8.576374,1,2.0,Medium
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.0,52.464512,48.0,6.0,-1.990000000000001,0.0,116.0,50.141394,936.0,1024.0,2175.567212,0.0,660.4478,0.0,0.0,90.65612000000002,2657.572,0.0,176.197074,-2.0,176.0,110.145466,-16.04,48.0,60.0,54.0,88.12435,-8.552508,1,3.0,Medium
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.0,42.43772,44.0,14.0,-18.3376,5.0,116.0,52.879279,933.19,1040.0,2355.694624,0.0,663.6272,5.0,5.0,85.125473,2708.6560000000004,0.0,171.12787899999998,1.0,180.0,110.875267,-15.49,44.0,64.0,48.0,83.561498,-8.671229,1,3.0,Medium
0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,74.161701,52.0,9.0,9.0666,0.0,164.0,73.50624,868.92,1308.0,3059.628539,0.0,877.3414999999999,0.0,0.0,89.75503,3230.2150000000006,0.0,207.65000000000003,5.0,225.0,145.490847,-17.349999999999998,52.0,61.0,80.0,100.281396,-8.761032,1,2.0,Medium
